time_period,data_version,time_identifier,geographic_level,country_code,country_name,tlevel_pathway,occupational_specialism,sex,grade,count,percent,cumulative_count,cumulative_percent
202223,Revised,Academic year,National,E92000001,England,Onsite Construction,Carpentry and Joinery,Male,Number of students,66,z,z,z
202223,Revised,Academic year,National,E92000001,England,Onsite Construction,Carpentry and Joinery,Male,Distinction,22,33.3,22,33.3
202223,Revised,Academic year,National,E92000001,England,Onsite Construction,Carpentry and Joinery,Male,Merit,18,27.3,40,60.6
202223,Revised,Academic year,National,E92000001,England,Onsite Construction,Carpentry and Joinery,Male,Pass,11,16.7,51,77.3
202223,Revised,Academic year,National,E92000001,England,Onsite Construction,Carpentry and Joinery,Male,Unclassified,15,22.7,66,100
202223,Revised,Academic year,National,E92000001,England,Science,Technical: Food Sciences,Male,Number of students,1,z,z,z
202223,Revised,Academic year,National,E92000001,England,Science,Technical: Food Sciences,Male,Distinction,0,0,0,0
202223,Revised,Academic year,National,E92000001,England,Science,Technical: Food Sciences,Male,Merit,1,100,1,100
202223,Revised,Academic year,National,E92000001,England,Science,Technical: Food Sciences,Male,Pass,0,0,1,100
202223,Revised,Academic year,National,E92000001,England,Science,Technical: Food Sciences,Male,Unclassified,0,0,1,100
202223,Revised,Academic year,National,E92000001,England,Science,Technical: Laboratory Sciences,Female,Number of students,52,z,z,z
202223,Revised,Academic year,National,E92000001,England,Science,Technical: Laboratory Sciences,Female,Distinction,3,5.8,3,5.8
202223,Revised,Academic year,National,E92000001,England,Science,Technical: Laboratory Sciences,Female,Merit,29,55.8,32,61.5
202223,Revised,Academic year,National,E92000001,England,Science,Technical: Laboratory Sciences,Female,Pass,19,36.5,51,98.1
202223,Revised,Academic year,National,E92000001,England,Science,Technical: Laboratory Sciences,Female,Unclassified,1,1.9,52,100
202223,Revised,Academic year,National,E92000001,England,Science,Technical: Laboratory Sciences,Male,Number of students,69,z,z,z
202223,Revised,Academic year,National,E92000001,England,Science,Technical: Laboratory Sciences,Male,Distinction,3,4.3,3,4.3
202223,Revised,Academic year,National,E92000001,England,Science,Technical: Laboratory Sciences,Male,Merit,37,53.6,40,58
202223,Revised,Academic year,National,E92000001,England,Science,Technical: Laboratory Sciences,Male,Pass,27,39.1,67,97.1
202223,Revised,Academic year,National,E92000001,England,Science,Technical: Laboratory Sciences,Male,Unclassified,2,2.9,69,100
202324,Provisional,Academic year,National,E92000001,England,Accounting,Assistant Accountant,Female,Number of students,28,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Accounting,Assistant Accountant,Female,Distinction,8,28.6,8,28.6
202324,Provisional,Academic year,National,E92000001,England,Accounting,Assistant Accountant,Female,Merit,9,32.1,17,60.7
202324,Provisional,Academic year,National,E92000001,England,Accounting,Assistant Accountant,Female,Pass,10,35.7,27,96.4
202324,Provisional,Academic year,National,E92000001,England,Accounting,Assistant Accountant,Female,Unclassified,1,3.6,28,100
202324,Provisional,Academic year,National,E92000001,England,Accounting,Assistant Accountant,Male,Number of students,65,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Accounting,Assistant Accountant,Male,Distinction,20,30.8,20,30.8
202324,Provisional,Academic year,National,E92000001,England,Accounting,Assistant Accountant,Male,Merit,33,50.8,53,81.5
202324,Provisional,Academic year,National,E92000001,England,Accounting,Assistant Accountant,Male,Pass,8,12.3,61,93.8
202324,Provisional,Academic year,National,E92000001,England,Accounting,Assistant Accountant,Male,Unclassified,4,6.2,65,100
202324,Provisional,Academic year,National,E92000001,England,Building Services Engineering,Electrotechnical Engineering,Female,Number of students,5,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Building Services Engineering,Electrotechnical Engineering,Female,Distinction,2,40,2,40
202324,Provisional,Academic year,National,E92000001,England,Building Services Engineering,Electrotechnical Engineering,Female,Merit,1,20,3,60
202324,Provisional,Academic year,National,E92000001,England,Building Services Engineering,Electrotechnical Engineering,Female,Pass,1,20,4,80
202324,Provisional,Academic year,National,E92000001,England,Building Services Engineering,Electrotechnical Engineering,Female,Unclassified,1,20,5,100
202324,Provisional,Academic year,National,E92000001,England,Building Services Engineering,Electrotechnical Engineering,Male,Number of students,241,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Building Services Engineering,Electrotechnical Engineering,Male,Distinction,34,14.1,34,14.1
202324,Provisional,Academic year,National,E92000001,England,Building Services Engineering,Electrotechnical Engineering,Male,Merit,92,38.2,126,52.3
202324,Provisional,Academic year,National,E92000001,England,Building Services Engineering,Electrotechnical Engineering,Male,Pass,103,42.7,229,95
202324,Provisional,Academic year,National,E92000001,England,Building Services Engineering,Electrotechnical Engineering,Male,Unclassified,12,5,241,100
202324,Provisional,Academic year,National,E92000001,England,Building Services Engineering,Plumbing and Heating Engineering,Female,Number of students,4,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Building Services Engineering,Plumbing and Heating Engineering,Female,Distinction,2,50,2,50
202324,Provisional,Academic year,National,E92000001,England,Building Services Engineering,Plumbing and Heating Engineering,Female,Merit,0,0,2,50
202324,Provisional,Academic year,National,E92000001,England,Building Services Engineering,Plumbing and Heating Engineering,Female,Pass,2,50,4,100
202324,Provisional,Academic year,National,E92000001,England,Building Services Engineering,Plumbing and Heating Engineering,Female,Unclassified,0,0,4,100
202324,Provisional,Academic year,National,E92000001,England,Building Services Engineering,Plumbing and Heating Engineering,Male,Number of students,68,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Building Services Engineering,Plumbing and Heating Engineering,Male,Distinction,10,14.7,10,14.7
202324,Provisional,Academic year,National,E92000001,England,Building Services Engineering,Plumbing and Heating Engineering,Male,Merit,16,23.5,26,38.2
202324,Provisional,Academic year,National,E92000001,England,Building Services Engineering,Plumbing and Heating Engineering,Male,Pass,33,48.5,59,86.8
202324,Provisional,Academic year,National,E92000001,England,Building Services Engineering,Plumbing and Heating Engineering,Male,Unclassified,9,13.2,68,100
202324,Provisional,Academic year,National,E92000001,England,Design and Development for Engineering and Manufacturing,Design and Development: Electrical and Electronic Engineering,Female,Number of students,5,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Design and Development for Engineering and Manufacturing,Design and Development: Electrical and Electronic Engineering,Female,Distinction,1,20,1,20
202324,Provisional,Academic year,National,E92000001,England,Design and Development for Engineering and Manufacturing,Design and Development: Electrical and Electronic Engineering,Female,Merit,2,40,3,60
202324,Provisional,Academic year,National,E92000001,England,Design and Development for Engineering and Manufacturing,Design and Development: Electrical and Electronic Engineering,Female,Pass,1,20,4,80
202324,Provisional,Academic year,National,E92000001,England,Design and Development for Engineering and Manufacturing,Design and Development: Electrical and Electronic Engineering,Female,Unclassified,1,20,5,100
202324,Provisional,Academic year,National,E92000001,England,Design and Development for Engineering and Manufacturing,Design and Development: Electrical and Electronic Engineering,Male,Number of students,90,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Design and Development for Engineering and Manufacturing,Design and Development: Electrical and Electronic Engineering,Male,Distinction,14,15.6,14,15.6
202324,Provisional,Academic year,National,E92000001,England,Design and Development for Engineering and Manufacturing,Design and Development: Electrical and Electronic Engineering,Male,Merit,18,20,32,35.6
202324,Provisional,Academic year,National,E92000001,England,Design and Development for Engineering and Manufacturing,Design and Development: Electrical and Electronic Engineering,Male,Pass,32,35.6,64,71.1
202324,Provisional,Academic year,National,E92000001,England,Design and Development for Engineering and Manufacturing,Design and Development: Electrical and Electronic Engineering,Male,Unclassified,26,28.9,90,100
202324,Provisional,Academic year,National,E92000001,England,Design and Development for Engineering and Manufacturing,Design and Development: Mechanical Engineering,Female,Number of students,35,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Design and Development for Engineering and Manufacturing,Design and Development: Mechanical Engineering,Female,Distinction,6,17.1,6,17.1
202324,Provisional,Academic year,National,E92000001,England,Design and Development for Engineering and Manufacturing,Design and Development: Mechanical Engineering,Female,Merit,14,40,20,57.1
202324,Provisional,Academic year,National,E92000001,England,Design and Development for Engineering and Manufacturing,Design and Development: Mechanical Engineering,Female,Pass,11,31.4,31,88.6
202324,Provisional,Academic year,National,E92000001,England,Design and Development for Engineering and Manufacturing,Design and Development: Mechanical Engineering,Female,Unclassified,4,11.4,35,100
202324,Provisional,Academic year,National,E92000001,England,Design and Development for Engineering and Manufacturing,Design and Development: Mechanical Engineering,Male,Number of students,424,z,z,z
202324,Provisional,Academic year,National,E92000001,England,Design and Development for Engineering and Manufacturing,Design and Development: Mechanical Engineering,Male,Distinction,42,9.9,42,9.9
202324,Provisional,Academic year,National,E92000001,England,Design and Development for Engineering and Manufacturing,Design and Development: Mechanical Engineering,Male,Merit,125,29.5,167,39.4
202324,Provisional,Academic year,National,E92000001,England,Design and Development for Engineering and Manufacturing,Design and Development: Mechanical Engineering,Male,Pass,134,31.6,301,71
202324,Provisional,Academic year,National,E92000001,England,Design and Development for Engineering and Manufacturing,Design and Development: Mechanical Engineering,Male,Unclassified,123,29,424,100
202324,Provisional,Academic year,National,E92000001,England,"Design, Surveying and Planning",Building Services Design,Male,Number of students,4,z,z,z
202324,Provisional,Academic year,National,E92000001,England,"Design, Surveying and Planning",Building Services Design,Male,Distinction,1,25,1,25
202324,Provisional,Academic year,National,E92000001,England,"Design, Surveying and Planning",Building Services Design,Male,Merit,2,50,3,75
202324,Provisional,Academic year,National,E92000001,England,"Design, Surveying and Planning",Building Services Design,Male,Pass,1,25,4,100
202324,Provisional,Academic year,National,E92000001,England,"Design, Surveying and Planning",Building Services Design,Male,Unclassified,0,0,4,100
202324,Provisional,Academic year,National,E92000001,England,"Design, Surveying and Planning",Civil Engineering,Female,Number of students,14,z,z,z
202324,Provisional,Academic year,National,E92000001,England,"Design, Surveying and Planning",Civil Engineering,Female,Distinction,1,7.1,1,7.1
202324,Provisional,Academic year,National,E92000001,England,"Design, Surveying and Planning",Civil Engineering,Female,Merit,8,57.1,9,64.3
202324,Provisional,Academic year,National,E92000001,England,"Design, Surveying and Planning",Civil Engineering,Female,Pass,5,35.7,14,100
202324,Provisional,Academic year,National,E92000001,England,"Design, Surveying and Planning",Civil Engineering,Female,Unclassified,0,0,14,100
202324,Provisional,Academic year,National,E92000001,England,"Design, Surveying and Planning",Civil Engineering,Male,Number of students,105,z,z,z
202324,Provisional,Academic year,National,E92000001,England,"Design, Surveying and Planning",Civil Engineering,Male,Distinction,26,24.8,26,24.8
202324,Provisional,Academic year,National,E92000001,England,"Design, Surveying and Planning",Civil Engineering,Male,Merit,51,48.6,77,73.3
202324,Provisional,Academic year,National,E92000001,England,"Design, Surveying and Planning",Civil Engineering,Male,Pass,25,23.8,102,97.1
202324,Provisional,Academic year,National,E92000001,England,"Design, Surveying and Planning",Civil Engineering,Male,Unclassified,3,2.9,105,100
202324,Provisional,Academic year,National,E92000001,England,"Design, Surveying and Planning",Surveying and Design for Construction and the Built Environment,Female,Number of students,93,z,z,z
